label,created_at,full_text,lang,user_name
DT,Sun Nov 10 02:01:21 +0000 2019,Watch our video to see why you shouldn’t have a short-sighted outlook on #IoT initiatives. https://t.co/JCL6cvFDir https://t.co/3u9Ji04eIz,en,Cognizant
Irrelevant,Sun Nov 10 00:00:13 +0000 2019,Only 15% of marketers believe their business has great online experiences — read our report with @Econsultancy. #interactive https://t.co/bg5ffAzYxy https://t.co/pt7jcoJRXH,en,Cognizant
DT,Sat Nov 09 21:05:05 +0000 2019,We help #retail reduce infrastructure and software costs by 40% with #Data Modernization — learn more now. https://t.co/JJnw0IZ10z https://t.co/HvKoo8VKbJ,en,Cognizant
"AI/ML, DT",Sat Nov 09 19:00:07 +0000 2019,"See how #artificialintelligence drives successful collaboration, governance and more in #healthcare — read now.  https://t.co/o2PEHoNzI7 https://t.co/Z3QYWYUjzq",en,Cognizant
DT,Sat Nov 09 15:00:07 +0000 2019,"Save time and millions, one fuel tank at a time with the help of #IoT. #travel https://t.co/jXJnojx4fg https://t.co/E0zOiFzwBB",en,Cognizant
Irrelevant,Sat Nov 09 13:00:09 +0000 2019,More #data doesn’t make you more #digital says Bret Greenstein via @TechRepublic #AI https://t.co/DE0TGKUuun https://t.co/OA1fiI27RY,en,Cognizant
Irrelevant,Sat Nov 09 12:03:28 +0000 2019,There are 5 capabilities you need to maximize return from your #data analytics —learn what they are now! #AI https://t.co/QKFc7REYwQ https://t.co/8IgreQ7EMy,en,Cognizant
DT,Sat Nov 09 08:15:11 +0000 2019,Change gears and blow by your competition with our strategic approach to intelligently automating all your business processes. #automation https://t.co/nBk53FcxV1 https://t.co/AI4ASTG9Bk,en,Cognizant
DT,Sat Nov 09 05:55:10 +0000 2019,#IoT spending estimates have been revised: $1.​6T by 2025 — success requires pooling and sharing real-time data in a dynamic atmosphere. #blockchain Learn more. https://t.co/XAVHHNWc0X https://t.co/mvL8yfkmli,en,Cognizant
AI/ML,Sat Nov 09 03:30:05 +0000 2019,Reduce employee turn-over with #AI — read more in our report. https://t.co/wh78YQNTy7 https://t.co/02UEtqRrz5,en,Cognizant
Irrelevant,Sat Nov 09 01:00:06 +0000 2019,Are you harnessing employee #data to measure learning against performance? Read @CarolineStyr ’s report to learn why you should start. #HR https://t.co/De4bj2NQjS https://t.co/lfrr26ROK0,en,Cognizant
DT,Fri Nov 08 21:50:21 +0000 2019,Our #banking client transformed money management tasks into a multi-featured mobile banking experience with our platform. #DigitalEngineering https://t.co/tgODL8YpZN https://t.co/LxARUwOF8x,en,Cognizant
Irrelevant,Fri Nov 08 20:11:30 +0000 2019,"Proud to #BeCognizant, investing in #STEM – Happy #NationalStemDay! https://t.co/y7e8XFqFoC",en,Cognizant
DT,Fri Nov 08 20:05:05 +0000 2019,Modernize your #IT experience to reduce revenue leakage by $10M—improving process and customer experiences along the way. #Iot More discussion at #reInvent https://t.co/7mbe7r33Nm https://t.co/T8mOSDkE6O,en,Cognizant
AI/ML,Fri Nov 08 19:02:19 +0000 2019,The robots are coming — watch our video to see how humans and #AI can collaborate together. #FutureOfWork https://t.co/9ubAmxh0m9 https://t.co/UcbRik4VBe,en,Cognizant
Irrelevant,Fri Nov 08 16:00:18 +0000 2019,See how we helped the #tax industry accelerate processes in Cognizant Softvision's case study. @SOFTVISION_USA  #softwareengineering https://t.co/Y7xuSYi8MD https://t.co/DeOGetSajH,en,Cognizant
AI/ML,Fri Nov 08 15:25:41 +0000 2019,"#AI in business requires trust, transparency, and personalization — and drives increased accuracy. Learn more here. https://t.co/Q2vxpnGHYY https://t.co/kuwF0x254g",en,Cognizant
Irrelevant,Fri Nov 08 14:00:16 +0000 2019,"Our CEO, Brian Humphries, shares how we’re now 100K women strong and driving toward gender equality — read now. https://t.co/Zl0J94gKGQ  #inclusion #womenintech https://t.co/UyItzuqzoG",en,Cognizant
DT,Fri Nov 08 12:01:47 +0000 2019,Cognizant’s Sharath Prasad shares how the speed and capacity of 5G wireless is poised to transform how #manufacturing can operate and innovate with #IoT. Catch the excitement in this video. https://t.co/7phPLcyRrT https://t.co/wpGV9Qp2Yf,en,Cognizant
Irrelevant,Fri Nov 08 12:00:09 +0000 2019,Advancing #STEM education — locally and globally. 👦👧 Happy #NationalStemDay! https://t.co/d6EZR8pO0d,en,Cognizant
DT,Fri Nov 08 07:00:08 +0000 2019,Create hyper-personalized #digital experiences to unlock entirely new ways to engage customers. #LeadingInDigital https://t.co/Xa1A9ARitV https://t.co/blNcCS8B8R,en,Cognizant
Irrelevant,Fri Nov 08 02:06:17 +0000 2019,"▶️Pop Quiz 

Which is not a challenge for cyber-physical-system (CPS)solutions?",en,Cognizant
Irrelevant,Fri Nov 08 01:30:07 +0000 2019,We use #AR to make the world a stage for immersive experiences — read our report to see how. #cloud https://t.co/BkL8vYdwU7 https://t.co/UIaG4CuRi1,en,Cognizant
DT,Fri Nov 08 00:20:06 +0000 2019,"We’ve mastered app modernization and have the best routes to your #cloud migration destination, says @forrester. Let us map your digital transformation journey. https://t.co/9OqUlXxA7Q #leadership https://t.co/QiDjjprYDd",en,Cognizant
AI/ML,Thu Nov 07 22:00:06 +0000 2019,The growth of analytics and #AI is the first phase of the robotics revolution. Check out our report now: https://t.co/9PK9HDzhF0 https://t.co/cTnmR6r4J1,en,Cognizant
DT,Thu Nov 07 19:00:10 +0000 2019,Replenish the talent pool — see how enterprises are looking to digitally upskill their #education methods. #FutureOfWork https://t.co/Nwp4wwxnb5 https://t.co/NJ5ZFLc60o,en,Cognizant
Irrelevant,Thu Nov 07 17:20:04 +0000 2019,See how we help #CPG reduce supply chain costs by up to 15% in the same division. https://t.co/emGZPLwO8t https://t.co/brwFwyDUaZ,en,Cognizant
Irrelevant,Thu Nov 07 16:20:07 +0000 2019,"In the #FutureOfWork, good humans are still needed to avoid good robots turning bad. #automation https://t.co/KGaBxxIejp https://t.co/GSWrEAA81V",en,Cognizant
AI/ML,Thu Nov 07 15:00:14 +0000 2019,Embrace a human centric strategy — see how #AI has grown and is ready for business. https://t.co/s1REhkJVmN https://t.co/ZHZIjr1faT,en,Cognizant
Irrelevant,Thu Nov 07 14:16:46 +0000 2019,"The Cognizant U.S. Foundation announces a $500K grant to NYSCI — supporting #STEM programming to 1,000 diverse young people and their families. @CognizantFdn @nysi #tech https://t.co/rohiW8GlQJ https://t.co/jcWGeF3bes",en,Cognizant
DT,Thu Nov 07 14:15:17 +0000 2019,"From #manufacturing small batches of specialized orders simultaneously to redefining PLM with real-time customer feedback, we deliver #IoT solutions that help you innovate on a whole new scale. Let’s talk today. https://t.co/8NQnIX4SUX https://t.co/XL7K58WJ9e",en,Cognizant
Irrelevant,Thu Nov 07 12:00:45 +0000 2019,We’re 100K women strong at Cognizant — one of the few global companies who rely on this kind of inclusion to succeed! 🥇 https://t.co/rVpPSlfaLA,en,Cognizant
AI/ML,Thu Nov 07 07:01:31 +0000 2019,Improve your best design with #ArtificialIntelligence. Watch now to see how. https://t.co/dQHfqGO51W https://t.co/cAnYUMXMhK,en,Cognizant
DT,Thu Nov 07 05:00:12 +0000 2019,We help our customers turn ideas into tangible prototypes at the Cognizant-Pega Digital Innovation Center. https://t.co/JsEYDUGA3F #CoreModernization https://t.co/Z0Bu9cOCq3,en,Cognizant
Irrelevant,Thu Nov 07 04:45:57 +0000 2019,"🦹‍♀️🦸‍♂️What % of marketers scored their company a 9 or 10 out of 10 for the online experience? 

#CX #Digital #Data",en,Cognizant
AI/ML,Thu Nov 07 03:30:11 +0000 2019,5 foundations for tackling #cybersecurity challenges with #AI. https://t.co/nmVACgIzLt https://t.co/T4JitRcB04,en,Cognizant
DT,Thu Nov 07 01:20:50 +0000 2019,Migrate to cloud on a proven path to unleash innovation and new revenues once you’re there. Learn about our agile #cloud migration factory. https://t.co/7NLIS8Tnvo https://t.co/TIAw28ldDH,en,Cognizant
AI/ML,Thu Nov 07 00:03:26 +0000 2019,#AI will drive 85% of customer interactions by 2020. We’ll show you how disruptive next-gen tech improves the customer experience to ensure readiness for tomorrow at #reInvent https://t.co/EVEf5wliDu https://t.co/agvQXrKXvD,en,Cognizant
DT,Wed Nov 06 22:10:11 +0000 2019,We’re working with #payment leaders to use #blockchain to improve B2B payments. Read more in our new Cognizanti journal. @NachaOnline https://t.co/VWljAEVfPa https://t.co/hBY2FJ7n0u,en,Cognizant
AI/ML,Wed Nov 06 21:00:19 +0000 2019,"Bring the robots, but mind the humans — read our report to see how technology will feed the future. #AI #FutureOfWork https://t.co/67TFzl7dPe https://t.co/JqpjjsQLtw",en,Cognizant
DT,Wed Nov 06 20:05:06 +0000 2019,Grow your business with #automation—while our #banking experts keep you on top of regulatory shifts. https://t.co/VHTIqUz354 https://t.co/XAV5jb6PwN,en,Cognizant
Irrelevant,Wed Nov 06 19:00:10 +0000 2019,See why Forrester names us the #RPA Turnaround Specialist! @forrester #automation https://t.co/7RRvoLPgGi https://t.co/qsewU6Ti5y,en,Cognizant
Irrelevant,Wed Nov 06 18:03:15 +0000 2019,What surprised us about #GenZ https://t.co/KEBqCJuwpB https://t.co/hU2Eg5d893,en,Cognizant
Irrelevant,Wed Nov 06 17:00:20 +0000 2019,Cognizant has achieved Adobe Experience Manager - Run &amp; Operate Specialization.  #data #contentmarketing #cloud https://t.co/v7sKsQ1AdK,en,Cognizant
DT,Wed Nov 06 17:00:05 +0000 2019,"To meet growing #security needs, more organizations are turning to #cloud solutions. Read the report now.  https://t.co/i4V1M9DZCM https://t.co/IzieC1Pvdw",en,Cognizant
Irrelevant,Wed Nov 06 16:11:20 +0000 2019,"We’re creating pathways to jobs in #tech: Cognizant U.S. Foundation co-hosts launch of new Civic Hall report, ‘NYC’s Tech Opportunity Gap’ @CivicHall @hraadvisors @CognizantFdn 

https://t.co/YZaF4QLXsh https://t.co/AvHZdiTXEt",en,Cognizant
Irrelevant,Wed Nov 06 16:10:16 +0000 2019,What to Do When your Business Processes Get “#AR-ized” [BLOG] #FutureOfWork https://t.co/ORcD55FGVr https://t.co/Jfz5ZHLpXU,en,Cognizant
DT,Wed Nov 06 15:10:46 +0000 2019,Process and close#insurance claims 50% faster with Cognizant Industry Insights — watch the video now! #PaaS https://t.co/SBFX2Zusa6 https://t.co/qQoWtd9YNU,en,Cognizant
Irrelevant,Wed Nov 06 14:24:26 +0000 2019,"RT @CivicHall: With support from @Cognizant and @hraadvisors, our new report finds that Black and Latinx New Yorkers make up only 18% of NY…",en,Cognizant
Irrelevant,Wed Nov 06 14:00:52 +0000 2019,"Released today, the ""NYC's Tech Opportunity Gap"" report offers tips on how we can better prepare all New Yorkers for #tech jobs. Read more. @CivicHall @hraadvisors  https://t.co/dBzhHftV90 https://t.co/8MbNiHZg6N",en,Cognizant
DT,Wed Nov 06 13:04:08 +0000 2019,Discover how to future-proof your modernization journey — by leveraging the full potential of #AWS #cloud. @Rajarengan #reInvent https://t.co/ihMW9lg1vj https://t.co/hkOSF1bjdm,en,Cognizant
DT,Wed Nov 06 13:00:09 +0000 2019,Redesign primary care with #data — see how #healthcare embraces #digital to improve experiences. https://t.co/FlW2SAtHtO https://t.co/h7PqNxb8Ln,en,Cognizant
Irrelevant,Wed Nov 06 12:00:08 +0000 2019,We're inclusive — around the world. Can you guess where?  🙌 #BeCognizant https://t.co/U393arXJRF,en,Cognizant
Irrelevant,Wed Nov 06 11:10:07 +0000 2019,New tools don’t just “automate people away;” they allow people to do things they’ve never been able to do before. #FutureOfWork #AI https://t.co/q68vzKXWov https://t.co/qYUkA1v7ix,en,Cognizant
Irrelevant,Wed Nov 06 08:00:23 +0000 2019,Here's everything you need to know about the #FutureOfWork but were too afraid to ask. #LeadingInDigital https://t.co/NImcgGECBt https://t.co/DhCWbVIb4W,en,Cognizant
AI/ML,Wed Nov 06 05:50:45 +0000 2019,It’s time to move from advanced model building to creativity using Evolutionary AI. Check out our video to learn more. https://t.co/HiQ5q8livq #ArtificialIntelligence https://t.co/OXCcD01sDF,en,Cognizant
DT,Wed Nov 06 03:00:09 +0000 2019,There are 5 growth drivers of #tech revolution. Hear our take on how you can turn digital insights into result-driving foresights at #reInvent. #AI #IoT https://t.co/qWyqIZrkwp https://t.co/KIdjk0439e,en,Cognizant
DT,Wed Nov 06 01:00:07 +0000 2019,Digital Engineering is a creative process for engineering problem-solving. Download Cognizant Softvision’s guide today. @SOFTVISION_USA #softwareengineering https://t.co/O78PIZuJoC https://t.co/VycxbmFeGb,en,Cognizant
Irrelevant,Wed Nov 06 00:00:08 +0000 2019,Cognizant and Network Rail won the Best #Cloud Project Awards at the Computing’s Cloud Excellence Awards 2019 https://t.co/1pZodrK9d4 https://t.co/2v9hmhb0Nf,en,Cognizant
Irrelevant,Tue Nov 05 22:00:06 +0000 2019,Take the right step with #cloud — understand the patterns that drive digital needs with our 21 case studies. https://t.co/vofeCKkrEz https://t.co/S0MmZslNCy,en,Cognizant
AI/ML,Tue Nov 05 21:01:03 +0000 2019,Did you know that we employ 2700+ clinicians who improve people’s lives in #healthcare and #lifesciences using #AI. https://t.co/ywRjPetPNR https://t.co/t6ccwKrCdg,en,Cognizant
Irrelevant,Tue Nov 05 20:00:16 +0000 2019,Here's a look at how embracing life at Cognizant is key for advancing skills and professional development. #GreatPlace2Work https://t.co/MQ673x2q64 https://t.co/wfNswjUWlj,en,Cognizant
Irrelevant,Tue Nov 05 19:08:33 +0000 2019,"RT @VMUKPLC: .@OfficeDepot_UK &amp; @Cognizant have been recognised as our fifth award winners, picking up the prize for Innovation Delivery. P…",en,Cognizant
DT,Tue Nov 05 19:05:06 +0000 2019,We help #healthcare transform patient communication and coordination with #IoT — see how. https://t.co/psquF2wPhX https://t.co/4xpVjyshlm,en,Cognizant
Irrelevant,Tue Nov 05 17:00:15 +0000 2019,Outcome Engineering happened because of our people — hear how our experts at @SOFTVISION_USA  made it possible. #agile https://t.co/9xJfSBZIM7 #digitalinnovation https://t.co/RUp3POPaZh,en,Cognizant
DT,Tue Nov 05 16:00:53 +0000 2019,Explore how a major bank in the US improved customer self-service by 15% while realizing 25% reduction in TCO https://t.co/Is6of2wyYs,en,Cognizant
DT,Tue Nov 05 15:14:50 +0000 2019,Buildings are buzzing with activity — learn how #IoT can create smart spaces. https://t.co/KdiRv2jpDS https://t.co/NLPqJs8T7R,en,Cognizant
Irrelevant,Tue Nov 05 14:32:45 +0000 2019,RT @CognizantNews: What repercussions will de-ageing #technology have on the #entertainment industry? David Ingham offers his thoughts via…,en,Cognizant
AI/ML,Tue Nov 05 14:00:19 +0000 2019,Power up new #insurance business models with #AI—to lead in the this rapidly changing industry. https://t.co/VAvqXujelQ https://t.co/6rqztxIJfx,en,Cognizant
Irrelevant,Tue Nov 05 12:00:05 +0000 2019,Racing for a great cause —  educating children in #WestChester. 🏃 #BeCognizant https://t.co/FbOCruSO9J,en,Cognizant
Irrelevant,Tue Nov 05 11:05:15 +0000 2019,We helped @nectarsleep use #interactive video storytelling to break through the clutter about how important sleep is. Enter Yawn Yawnson: the first-ever hype man for sleep! Read more in @adage . https://t.co/C0Rkzape88 https://t.co/N7X10JgR0c,en,Cognizant
Irrelevant,Tue Nov 05 05:30:22 +0000 2019,Do you want to shorten the overall time to market? Hire #digital natives says Suresh Bethavandu via @gadgetsnow https://t.co/PguCtDIYVz https://t.co/nDUcXgAqoZ,en,Cognizant
DT,Tue Nov 05 03:00:05 +0000 2019,60% of enterprises prioritize IT services — and see increases in speed and quality with #automation. Read our study with @EverestGroup now. https://t.co/38yF0tMyiO https://t.co/ybY1ocwHg7,en,Cognizant
DT,Tue Nov 05 01:05:11 +0000 2019,"By turning up the heat under its food #manufacturing operations with our #digital platform, our client improved product placement displays and boosted sales. Check out our recipe here. https://t.co/QY9gUkCfWy https://t.co/JA4P0GjQa9",en,Cognizant
AI/ML,Tue Nov 05 00:10:19 +0000 2019,We’re proud to be named a Leader in @forrester's #AI Consultancies! #Innovation https://t.co/2lkaYXDHUY https://t.co/o43Zt6Hlze,en,Cognizant
Irrelevant,Mon Nov 04 22:05:23 +0000 2019,"Freedom (and huge $$$) from tech means heads up, not down.  #FutureOfWork #interactive https://t.co/wNMxOQfWe2 https://t.co/4XIqencjKg",en,Cognizant
Irrelevant,Mon Nov 04 20:02:00 +0000 2019,Cognizant is a different work experience that provides opportunities for all types of people. Here's what we have to say. #inclusion https://t.co/yvqGlgu5UV https://t.co/0kOYhqpbyR,en,Cognizant
DT,Mon Nov 04 17:00:11 +0000 2019,Tune in to the webcast and explore how a Fortune 500 company built a self-service platform to containerize and migrate 60 business applications to AWS #Cloud. #database @AWS_Partners  https://t.co/nIHGk4jpmj,en,Cognizant
AI/ML,Mon Nov 04 16:00:09 +0000 2019,Our Cognizanti Journal shares stories from experts and clients on experimenting with #artificialintelligence and more — read now. https://t.co/vH9lry2etM https://t.co/PlDxCmlvYh,en,Cognizant
DT,Mon Nov 04 15:11:00 +0000 2019,"We helped a #manufacturing client monitor asset performance, saving $100M in 5 years #IoT intelligence. https://t.co/g0U5VFJQAo https://t.co/IJxpbxLOVO",en,Cognizant
