label,created_at,full_text,lang,user_name
IRRELEVANT,Fri Jun 14 12:00:19 +0000 2019,"On a marquee anniversary of the Pride movement, our @Sandervtn reflects on the progress that’s been made—and why we need to keep it moving forward: https://t.co/F5LGqdueov #PrideAtAccenture #PrideMonth",en,Accenture
DT,Fri Jun 14 06:00:07 +0000 2019,Most companies have nearly completed their digital transformation. So what comes next? Start with DARQ: https://t.co/nfaIRGJRyJ https://t.co/IjkkNhuVbC,en,Accenture
IRRELEVANT,Thu Jun 13 18:54:04 +0000 2019,An inclusive working environment isn’t just good for employees—it’s good business. Learn 4 strategies to improve disability inclusion: https://t.co/pu1sTL43fF #GettingToEqual,en,Accenture
AI/ML,Thu Jun 13 10:38:34 +0000 2019,What are the fundamental rules for delivering #AI at scale? Our @fernandolucini shares key takeaways from #CogX19 in London: https://t.co/BDeLVB1hM0 https://t.co/HPlJuUr10x,en,Accenture
IRRELEVANT,Thu Jun 13 09:56:36 +0000 2019,@Roeibond @DamenRegatta 🏆👏👏👏,und,Accenture
IRRELEVANT,Wed Jun 12 19:22:04 +0000 2019,How to protect your business from the rising wave of ransomware? Our Justin Harvey explains on @thecyberwire podcast: https://t.co/64tZi4y5xr 🎧,en,Accenture
DT,Wed Jun 12 13:30:10 +0000 2019,A multi-disciplinary team at @AccentureDock—our global R&amp;D and Innovation Center—takes a new look at designing the future home. Read more: https://t.co/J8FhhMZY7B #SmartHome https://t.co/j9lprlDrRd,en,Accenture
IRRELEVANT,Wed Jun 12 11:22:56 +0000 2019,"@Vivek_SParmar Hi Vivek, sorry you had this experience. Can you please send us a DM with your application details? Thanks",en,Accenture
AI/ML,Tue Jun 11 19:30:20 +0000 2019,Learn all about big data analytics in this little film. Curious about #AI? Watch more videos here: https://t.co/VKotSmRP5w #AppliedIntelligence https://t.co/X8Z2nsWLxl,en,Accenture
IRRELEVANT,Tue Jun 11 15:49:59 +0000 2019,@SiemensUKNews Thanks for sharing!,en,Accenture
IRRELEVANT,Tue Jun 11 15:48:27 +0000 2019,"RT @AmyFuller: More record-setting @Accenture brand news! Value is up 16% from last year, per 2019 @BrandZRankings Most Valuable Brands—our…",en,Accenture
DT,Tue Jun 11 11:58:04 +0000 2019,Diversity + inclusion + equality = a powerful catalyst for business success. https://t.co/xbHbMBvMz1 https://t.co/HJzkCO1gxX,en,Accenture
DT,Tue Jun 11 11:09:19 +0000 2019,"RT @AccentureACTIVE: Counting down to #CannesLions next week where we'll be showcasing the power of creative, data and tech to reinvent exp…",en,Accenture
DT,Mon Jun 10 19:35:43 +0000 2019,From a hype to reality—here's how #XR and immersive technologies are helping to create value across the economy and society: https://t.co/YGTNJtQz7t #ResponsibleBusiness https://t.co/Q4KpeCvpuG,en,Accenture
AI/ML,Mon Jun 10 11:34:04 +0000 2019,How can we all help build a culture of equality where everyone—including LGBTQ employees—will thrive and create? Our CIO @andrewxwilson shares 3 key recommendations: https://t.co/T2qdTVZeSd #PrideAtAccenture #PrideMonth,en,Accenture
DT,Fri Jun 07 19:00:10 +0000 2019,What's a digital twin and how can it help understand the lifecycle of every product and asset you have? Read more in @TheEngineerUK:  https://t.co/lXU5LlFc6O #IndustryX0 https://t.co/bIMDbPUg0o,en,Accenture
AI/ML,Fri Jun 07 12:00:27 +0000 2019,"Curious about computer vision? Get a better view on how you can put it to work, and watch more #aiExplained videos here: https://t.co/u1fljsuvQ1 #AppliedIntelligence https://t.co/mCQN9henGw",en,Accenture
IRRELEVANT,Fri Jun 07 09:20:41 +0000 2019,"RT @fjord: Connected spaces should start with people, not technology. Rachel Earley shares what to look out for when designing for the #Fut…",en,Accenture
AI/ML,Thu Jun 06 18:56:05 +0000 2019,How can we use #AI to help reduce elderly loneliness? Read more about our project with @SthlmExergi: https://t.co/P1dVvlUn1s #Tech4Good,en,Accenture
DT,Thu Jun 06 18:13:32 +0000 2019,RT @AccentureRSRCH: How did @iamwill transform The Black Eyed Peas and become a tech entrepreneur? Find out in his new podcast with our @om…,en,Accenture
DT,Thu Jun 06 06:30:17 +0000 2019,How can leaders ensure that responsible practices are embedded in immersive technologies to secure trust and drive sustainable growth? Read our latest report: https://t.co/X33fGKXwvK #ResponsibleBusiness https://t.co/rr2Ezaq9H5,en,Accenture
AI/ML,Wed Jun 05 20:31:29 +0000 2019,"How can technologies like #AI, #blockchain and #QuantumComputing improve environmental sustainability? Read about the Digital Earth initiative from @AccentureLabs: https://t.co/LrJvfuJZ6e #WorldEnvironmentDay https://t.co/FhNTdg5zDe",en,Accenture
DT,Wed Jun 05 19:01:40 +0000 2019,Guest-to-guest wayfinding at your fingertips—just one way we're helping @CarnivalPLC reinvent cruising on @PrincessCruises. Here's more: https://t.co/HZLBGTUbHz #LivingBusiness #OceanMedallion https://t.co/j13G7RLKPB,en,Accenture
AI/ML,Wed Jun 05 09:56:22 +0000 2019,RT @AccentureAI: You could use a crystal ball to look into the future. But we'd recommend predictive analytics. See how it works in this sh…,en,Accenture
IRRELEVANT,Tue Jun 04 20:32:02 +0000 2019,RT @AccentureRSRCH: Co-hosts @omarabbosh and @iamwill break it down with courageous leaders who are not afraid to continuously reinvent in…,en,Accenture
IRRELEVANT,Tue Jun 04 18:05:07 +0000 2019,"As #XR technology blurs the physical and virtual, it unearths questions around ethics, trust and #mentalhealth—our @laurence_morvan shares insights: https://t.co/1lF6m0hiw2 #ResponsibleBusiness",en,Accenture
DT,Tue Jun 04 06:30:11 +0000 2019,Companies should switch from product-centric to human-centric thinking when designing the future home. Read more in @AccentureDock's report: https://t.co/eu9vLClbl6 #SmartHome https://t.co/tbTcrGi9N3,en,Accenture
IRRELEVANT,Mon Jun 03 19:31:08 +0000 2019,"One word can mean a lot. What does Pride mean to you? 

Learn more about #PrideAtAccenture and our culture of getting to equal here: https://t.co/YZB7hwTvFm #PrideMonth https://t.co/4rwsJf0nhY",en,Accenture
AI/ML,Mon Jun 03 11:38:08 +0000 2019,"Use #AI to help turn novices into experts—our @pauldaugh and @hjameswilson expand on the benefits of human-machine collaboration, via @HarvardBiz: https://t.co/tBXBch2VEp #HplusM",en,Accenture
AI/ML,Mon Jun 03 09:06:09 +0000 2019,RT @AccentureAI: The only constant is change—and #IntelligentAutomation can help you keep up. Discover how your business can self-evolve. h…,en,Accenture
DT,Fri May 31 09:00:16 +0000 2019,"“The opportunity to unlock minds that are fear-led—I think this podcast is going to do something in culture”—@iamwill on his new podcast with our @omarabbosh about continuous reinvention. 

Watch their launch talk here: https://t.co/R1ue6UGdYp #WisePivot // Photo: AP https://t.co/rODBsnUWEb",en,Accenture
AI/ML,Fri May 31 08:42:02 +0000 2019,RT @AccentureAI: In the dark when it comes to dark data? We hope this 60-second video can shed some light. Learn more about AI: https://t.c…,en,Accenture
DT,Fri May 31 04:08:44 +0000 2019,"“You have to recognize that innovation is a long-run game”—our @omarabbosh and @iamwill discuss reinventing brands and bands—and their new podcast together. 

Watch the talk here: https://t.co/rIcF2qnOhk #WisePivot // Photo: AP https://t.co/OJjf3ZLTCR",en,Accenture
DT,Fri May 31 01:10:13 +0000 2019,"✨LIVE NOW✨ @iamwill and our @omarabbosh talk about reinventing brands (and bands) + the launch of their new podcast. 🎧🚀 

Watch it here: https://t.co/AIlN4fhLE2 #WisePivot https://t.co/VGsD9GREqj",en,Accenture
DT,Thu May 30 19:11:15 +0000 2019,How are we helping @CarnivalPLC reinvent cruising for @PrincessCruises? By connecting every guest to a personalized experience: https://t.co/Wn45yjDSFb #LivingBusiness #OceanMedallion https://t.co/vWe2ieniq9,en,Accenture
DT,Thu May 30 16:21:47 +0000 2019,"Our @omarabbosh &amp; @iamwill are launching a new podcast, and they're kicking things off with a candid talk about continuous reinvention—watch it live at 6pm PT: https://t.co/DRRMZY60bS #WisePivot https://t.co/OM6ppUhIEU",en,Accenture
DT,Thu May 30 11:24:05 +0000 2019,"Today's tech has enormous potential—but also possible consequences, making ethics and inclusion more important than ever. Our @laurence_morvan on how we're putting the #ResponsibleBusiness mandate into action: https://t.co/Apo3m8scdK https://t.co/RWMUaunM2d",en,Accenture
DT,Wed May 29 19:04:04 +0000 2019,There are an estimated one billion people without legal identity in the world. See how we're leveraging #blockchain to provide a digital solution: https://t.co/IDBtUOslnM #ID2020 #Tech4Good,en,Accenture
AI/ML,Wed May 29 09:15:37 +0000 2019,"We're helping triathletes train with the help of #AI. Find out more about the #AthleteGenome, developed with @BritTri: https://t.co/PXOcO3LaRu https://t.co/jEFP5NrbAl",en,Accenture
AI/ML,Tue May 28 19:00:28 +0000 2019,What is machine learning and what could it do for your business? Find out in this short video and learn more about #AI: https://t.co/cwVtGB4LA1 #AppliedIntelligence https://t.co/Aa4B3rK12b,en,Accenture
DT,Tue May 28 11:54:04 +0000 2019,How to develop epic leadership and convert disruption into opportunity? Our CTIO @pauldaugh summarizes the key insights from our Innovation Forum: https://t.co/uTfh3WScP7 https://t.co/w65to7LsXS,en,Accenture
DT,Mon May 27 19:00:13 +0000 2019,The #SmartHome should make our lives easier and safer—but it's stuck in concept mode. Our team at @AccentureDock outlines a new approach: https://t.co/kQ1VEgmtfd https://t.co/jSrBrYjpP9,en,Accenture
AI/ML,Fri May 24 19:00:57 +0000 2019,The power and intimacy of #ExtendedReality creates new personal and social risks. Read what preventive actions to take in our latest research: https://t.co/Jji1DyQf81 #XR #ResponsibleBusiness https://t.co/H77lO2BSBd,en,Accenture
DT,Fri May 24 12:32:05 +0000 2019,"""Leading businesses by vision is more important than ever""—our @Sandervtn on how purpose will help drive true value in the digital era: https://t.co/ufM6S3rjLk  https://t.co/lxBMAAcqqr",en,Accenture
AI/ML,Thu May 23 19:30:36 +0000 2019,"Smarter, more personalized interactions bring brands and customers closer. How can #AI can help your business? https://t.co/FotaqeLGjp #aiExplained https://t.co/wJrMlEIv9y",en,Accenture
IRRELEVANT,Thu May 23 12:30:00 +0000 2019,The #WisePivot is a game-changer for companies—we know because we did it ourselves. @EconomistFilms help tell our story. https://t.co/MAIXQwEJ8k https://t.co/yOagXdLoBi,en,Accenture
DT,Wed May 22 19:02:07 +0000 2019,Pre-departure wait times reduced from 10 minutes to 30 seconds. Just one way we're helping @CarnivalPLC reinvent the cruise experience: https://t.co/iPpfqYvLcy  #LivingBusiness #OceanMedallion https://t.co/4LSn1apvRe,en,Accenture
DT,Wed May 22 13:05:03 +0000 2019,"Personalize to build relationships, not just sell more. Here's why cultivating relevant interactions with clients brings long-term returns, via @raconteur: https://t.co/FHwxIiCh8X #LivingBusiness",en,Accenture
AI/ML,Tue May 21 18:52:04 +0000 2019,"To succeed and scale, #AI must be implemented systematically—not as a standalone technology. Here's how some real companies are doing it, via @HarvardBiz: https://t.co/JYG7OKfhkk #AppliedIntelligence",en,Accenture
irrELEVANT,Tue May 21 16:51:28 +0000 2019,"RT @AccentureRSRCH: Here’s a look back at @G20_YEA where our @Armen_Ovan, @francishinterma and @mattimcg discussed new ways to use Extended…",en,Accenture
urr,Tue May 21 12:48:05 +0000 2019,"In an age defined by immersive and interactive experiences, how will your company win over the crowd? @GeneReznik and @MPurdyAccenture explore for @HarvardBiz: https://t.co/fxqSRuzEE5 https://t.co/RnraD7eofP",en,Accenture
AI/ML,Mon May 20 19:30:07 +0000 2019,See how we developed an #AI system that drives dynamic conversations instead of only answering questions: https://t.co/ju9vZz3dAm #Tech4Good,en,Accenture
DT,Mon May 20 15:53:40 +0000 2019,How is @CarnivalPLC reinventing the experience on @PrincessCruises? One hyper-personalized guest experience at a time. https://t.co/eBbQFNzTxp #LivingBusiness #OceanMedallion https://t.co/UOwfc5dh6T,en,Accenture
IRRELEVANT,Fri May 17 11:53:04 +0000 2019,"“Ingest, enhance and explore.”—our @Mark_Knickrehm on the new language of strategy, via @ChicagoBooth: https://t.co/tMHHSQhhPE #CompetitiveAdvantage",en,Accenture
DT,Thu May 16 19:30:10 +0000 2019,From a hype to reality—here's how #XR and immersive technologies are helping to create value across the economy and society: https://t.co/7a9zo9remf #ResponsibleBusiness https://t.co/dysl8P1JQj,en,Accenture
AI/ML,Thu May 16 17:38:55 +0000 2019,"RT @AccentureAI: The sheer volume, velocity and variety of a company’s data can be overwhelming. Discover how to avoid potential data paral…",en,Accenture
AI/ML,Thu May 16 14:51:55 +0000 2019,"How is extended reality changing the way the world works, lives and plays? Our leaders at @G20_YEA discuss new ways to use XR. More in our report: https://t.co/bUztDpGLZy #G20YEA #ResponsibleBusiness https://t.co/dmyNoplsX6",en,Accenture
AI/ML,Thu May 16 09:55:09 +0000 2019,RT @AccentureAI: Curious about computer vision? Get a better view on how you can put it to work with this short video. Watch more AI 101 vi…,en,Accenture
IRRELEVANT,Thu May 16 02:31:04 +0000 2019,"""For the first time, marketing transformation is inextricably linked to business transformation.”—our @NikkiMendonca &amp; @GoogleIndia's @vagnihotri3 share more with @CNBCTV18News: https://t.co/qC4uRtiJxr #LivingBusiness",en,Accenture
DT,Wed May 15 16:01:19 +0000 2019,How can leaders ensure that responsible practices are embedded in immersive technologies to secure trust and drive sustainable growth? Read our latest report: https://t.co/JGwSuuQBNF #ResponsibleBusiness https://t.co/EKkmRWyysn,en,Accenture
IRRELEVANT,Wed May 15 11:43:58 +0000 2019,@BasicGov @washingtondc Thank you! 😀,en,Accenture
IRRELEVANT,Wed May 15 11:22:34 +0000 2019,@sanvohra @qlik @AccentureTech 🏆👏👏👏,und,Accenture
"AI/ML, ACQ",Wed May 15 09:57:03 +0000 2019,"How can #AI help reduce elderly loneliness? Find out more about ""Memory Lane"", our project with @SthlmExergi: https://t.co/yG674Yd2x0 #Tech4Good",en,Accenture
DT,Tue May 14 21:01:00 +0000 2019,Can innovation help break the cycle of poverty? Here’s how we’re using tech to help people gain financial independence. Learn more: https://t.co/EAiqVzL0Ib #SocialInnovators https://t.co/JRRBZskmuT,en,Accenture
AI/ML,Tue May 14 19:02:04 +0000 2019,"Don't let the hype around #AI eclipse its very real benefits. Here's where it's working—and why, via @WiredUK: https://t.co/H60ee6VVQw #AppliedIntelligence",en,Accenture
DT,Tue May 14 13:00:45 +0000 2019,How are we helping @CarnivalPLC reinvent the cruise experience? Step 1: the #OceanMedallion. https://t.co/GcPLCCqIHQ #LivingBusiness https://t.co/SRlKQTQuO4,en,Accenture
IRRELEVANT,Mon May 13 12:00:08 +0000 2019,Our new initiative with @SAP is designed to create best-in-class digital customer experiences—find out more: https://t.co/JoFoxPZCLi #SAPPHIRENOW #CX,en,Accenture
AI/ML,Mon May 13 11:00:33 +0000 2019,"#MachineLearning can extract more insights from large data sets than a human ever could, enabling people to work smarter: https://t.co/vr98XTbXLE #AI #aiExplained https://t.co/OSXDfSSRPw",en,Accenture
AI/ML,Fri May 10 18:00:09 +0000 2019,79% of businesses base critical decisions on data without properly verifying it. Here's why data hygiene is crucial: https://t.co/K7DcohAyKd #AI,en,Accenture
DT,Fri May 10 14:44:24 +0000 2019,RT @wef: How has tech been used for good in civil society? We asked the experts https://t.co/drKWqCiq2J @Accenture @WWF_DG @humdata #techno…,en,Accenture
"AI/ML, ACQ",Fri May 10 13:40:43 +0000 2019,RT @AccentureAI: What is machine learning and what could it do for your business? Find out in this short video. Learn more about AI: https:…,en,Accenture
IRRELEVANT,Fri May 10 09:36:59 +0000 2019,@telefonicab2b @AccentureTech Thanks for sharing!,en,Accenture
DT,Fri May 10 07:00:40 +0000 2019,When and how to move from digital proof of concept to scaling for growth and profit? Our research zeroes in on the critical transitional phase: https://t.co/I8gybRhq9D #IndustryX0 https://t.co/G1SPPCaVnq,en,Accenture
